5.4813761711120605	2.774754524230957	-20.110788345336914
5.480954170227051	2.774359703063965	-20.064762115478516
4.3515448570251465	1.643904447555542	-20.77840805053711
4.348012924194336	1.6406645774841309	-21.012041091918945
4.3506999015808105	1.6257251501083374	-21.582847595214844
4.3497161865234375	1.6298564672470093	-21.50476837158203
5.481893539428711	2.779554605484009	-20.319082260131836
5.475165843963623	2.7716989517211914	-20.0328426361084
5.461052894592285	2.769115447998047	-19.654895782470703
5.476332664489746	2.7697699069976807	-19.892316818237305
4.3468170166015625	1.6362988948822021	-21.150157928466797
4.347602844238281	1.6328600645065308	-21.2635498046875
4.358970642089844	1.6442475318908691	-20.69126319885254
4.387169361114502	1.6395865678787231	-19.940750122070312
5.4322052001953125	2.7787249088287354	-18.9398193359375
5.454560279846191	2.7694056034088135	-19.5001163482666
5.480555534362793	2.7729315757751465	-20.07291603088379
4.3417768478393555	1.6389755010604858	-21.231014251708984
4.352811813354492	1.6274468898773193	-21.562782287597656
4.352087497711182	1.625698208808899	-21.643585205078125
4.3691911697387695	1.6183770895004272	-22.126846313476562
5.420790672302246	2.757960796356201	-22.491060256958008
5.476127624511719	2.7900471687316895	-23.78238868713379
5.440840244293213	2.796245574951172	-24.73122787475586
5.432894706726074	2.783442974090576	-25.09359359741211
4.39157772064209	1.6308448314666748	-25.799840927124023
4.39394998550415	1.6306078433990479	-25.915773391723633
4.394622325897217	1.635839819908142	-26.148502349853516
4.393104076385498	1.633349895477295	-26.036174774169922
5.425480842590332	2.773791551589966	-25.238033294677734
5.4435715675354	2.7958877086639404	-24.634876251220703
5.4792914390563965	2.793733596801758	-23.847007751464844
5.489054203033447	2.7840800285339355	-23.47005844116211
4.352188587188721	1.6443887948989868	-24.049589157104492
4.370787143707275	1.6465950012207031	-23.65867805480957
4.389101028442383	1.6418129205703735	-23.161333084106445
4.379252910614014	1.620949625968933	-22.26349449157715
5.465561389923096	2.7935538291931152	-20.97905158996582
5.470176696777344	2.7979190349578857	-20.97998046875
5.457397937774658	2.800161361694336	-21.26822853088379
5.44725227355957	2.7997794151306152	-21.551429748535156
4.36012077331543	1.6244163513183594	-21.88444709777832
4.355608940124512	1.6465411186218262	-20.70936393737793
4.388574600219727	1.632524013519287	-19.658466339111328
4.356176853179932	1.6223938465118408	-18.72889518737793
5.483345031738281	2.7892227172851562	-17.49740219116211
5.476803779602051	2.7951505184173584	-17.74177360534668
5.455292701721191	2.800957202911377	-18.211210250854492
5.4580278396606445	2.798576831817627	-18.25307273864746
4.385319232940674	1.6281663179397583	-19.424898147583008
4.390069961547852	1.6373475790023804	-19.841323852539062
4.384554862976074	1.6414426565170288	-19.995258331298828
4.3829474449157715	1.6401270627975464	-20.017812728881836
5.434511661529541	2.778111457824707	-18.925464630126953
5.450260162353516	2.799016237258911	-18.239425659179688
5.47044038772583	2.8008131980895996	-17.816246032714844
5.480245590209961	2.795849084854126	-17.619876861572266
4.343202114105225	1.627859354019165	-18.416412353515625
4.343428134918213	1.6309229135513306	-18.267560958862305
4.355897903442383	1.6453789472579956	-17.489139556884766
4.602322101593018	2.3589842319488525	-16.367176055908203
5.459645748138428	2.765690565109253	-16.533037185668945
5.4778618812561035	2.7720134258270264	-16.8897705078125
5.485044479370117	2.7930281162261963	-17.520620346069336
4.344498634338379	1.6263991594314575	-18.51266860961914
4.344699859619141	1.6296700239181519	-18.3571720123291
4.3425421714782715	1.6321927309036255	-18.165470123291016
4.3538713455200195	1.623652458190918	-18.673372268676758
5.425755023956299	2.774317502975464	-19.0104923248291
5.481757640838623	2.786074638366699	-20.48584747314453
5.442939758300781	2.79665207862854	-21.696577072143555
5.448775291442871	2.7707550525665283	-22.518068313598633
4.380255222320557	1.6466540098190308	-23.36250114440918
4.383442401885986	1.6418251991271973	-23.29412078857422
4.3773193359375	1.6446619033813477	-23.43058967590332
4.392129421234131	1.63822603225708	-23.023422241210938
5.452394485473633	2.7953739166259766	-21.277183532714844
5.4830474853515625	2.782396078109741	-20.370895385742188
5.45189905166626	2.768777370452881	-19.480390548706055
5.438325881958008	2.7796554565429688	-18.974939346313477
4.3903985023498535	1.641334056854248	-19.912023544311523
4.371845245361328	1.6472257375717163	-20.319826126098633
4.349254131317139	1.6451495885849	-20.786046981811523
4.342071056365967	1.6344196796417236	-21.29439353942871
5.471259117126465	2.791693687438965	-20.90711784362793
5.441377639770508	2.7916858196258545	-21.64420509338379
5.453614234924316	2.768240213394165	-22.633289337158203
5.470460414886475	2.7713093757629395	-22.975955963134766
4.3597893714904785	1.6461340188980103	-23.7747859954834
4.375055313110352	1.6443778276443481	-23.39861297607422
4.3901519775390625	1.6294806003570557	-22.706117630004883
4.3835296630859375	1.6254829168319702	-22.546937942504883
5.43098783493042	2.7758829593658447	-22.21150779724121
5.443737030029297	2.7728118896484375	-22.389387130737305
5.453310966491699	2.7693049907684326	-22.695199966430664
5.4538068771362305	2.771306037902832	-22.621767044067383
